CUI|STR
C0017178|gastro intestinal disorder
C0017178|gastrointestinal dis
C0017178|gi disorders
C0017178|gastr
C0017181|gastrointestinal hemorrhage
C0017181|hemorrhage gastrointestinal
C0017181|gastrointestinal hemorrhages
C0017181|gastrointestinal hemorrhage nos
C0017181|gastrointestinal haemorrhage
C0017181|gastrointestinal haemorrhage nos
C0017181|gastrointestinal haemorrhages
C0017181|haemorrhage gastrointestinal
C0017181|gastrointest hemorr nos
C0017181|gastrointestinal tract hemorrhage
C0017181|hemorrhage of gastrointestinal tract
C0017181|gastrointestinal tract haemorrhage nos
C0017181|gastrointestinal tract hemorrhage nos
C0017181|hemorrhage gastrointestinal tract
C0017181|gi bleeding
C0017181|gi bleeding nos
C0017181|gi bleed
C0017181|gastrointestinal tract bleed nos
C0017181|gastrointestinal tract bleed nos 
C0017181|gi hemorrhage
C0017181|gi haemorrhage
C0017181|gi haemorrhage nos
C0017181|gi hemorrhage nos
C0017181|gi  gastrointestinal bleed
C0017181|git  gastroin tract haemorrh
C0017181|gi  gastrointest haemorrhag
C0017181|gi  gastrointestinal hemorrhage
C0017181|gi  gastrointestinal haemorrhage
C0017181|git  gastrointestinal tract hemorrhage
C0017181|git  gastrointestinal tract haemorrhage
C0017181|gastrointestinal hemorrhage unspecified
C0017181|gastrointestinal haemorrhage unspecified
C0017181|git hemorrhage nos
C0017181|git haemorrhage nos
C0017181|git hemorrhage unspecified
C0017181|git haemorrhage unspecified
C0017181|gastrointestinal bleeding
C0017181|bleeding gastrointestinal
C0017181|gastrointestinal bleeding nos
C0017181|gastrointestinal bleed
C0017181|gib  gastrointestin bleeding
C0017181|gib  gastrointestinal bleeding
C0017181|gih  gastrointest haemorrhage
C0017181|gih  gastrointest hemorrhage
C0017181|gih  gastrointestinal hemorrhage
C0017181|gih  gastrointestinal haemorrhage
C0017181|gi tract bleed
C0017181|hemorrhage of digestive tract
C0017181|haemorrhage of digestive tract
C0017181|haemorrhage of gastrointestinal tract unspecified
C0017181|hemorrhage of gastrointestinal tract unspecified
C0017181|gastrointestinal hemorrhage disorder 
C0017181|gastrointestinal haemorrhage disorder 
C0017181|gastrointestinal tract hemorrhage nos disorder 
C0017181|gastrointestinal tract haemorrhage nos disorder 
C0017181|gastrointestinal hemorrhage unspecified disorder 
C0017181|gastrostaxis
C0017181|gastro intestinal bleed
C0017181|gastro intestinal bleeding
C0017181|gastro intestinal tract bleed
C0017181|gastrointestinal bleeding diagnosis 
C0017185|gastrointestinal neoplasms
C0017185|gastrointestinal neoplasm
C0017185|neoplasm gastrointestinal
C0017185|gastrointestinal neoplasm nos
C0017185|neoplasms gastrointestinal
C0017185|digestive system neoplasm
C0017185|neoplasm of digestive system
C0017185|neoplasm of the digestive system
C0017185|digestive neoplasm
C0017185|gastrointestinal tumors
C0017185|gastrointestinal tumor
C0017185|tumor of gastrointestinal tract
C0017185|tumor gastrointestinal tract
C0017185|tumour gastrointestinal tract
C0017185|tumour of gastrointestinal tract
C0017185|gastrointestinal tract tumour
C0017185|gastrointestinal tract tumor
C0017185|tumour of gut
C0017185|tumor of gut
C0017185|gut tumor
C0017185|neoplasia gi
C0017185|gi neoplasia
C0017185|neoplasm of digestive system gastrointestinal tract
C0017185|gastrointestinal tract neoplasia
C0017185|neoplasm of gastrointestinal tract diagnosis 
C0017185|neoplasm of gastrointestinal tract disorder 
C0017185|tumor of gastrointestinal tract disorder 
C0017185|neoplasm of gastrointestinal tract
C0017185|gastrointestinal tract neoplasm
C0017185|neoplasm of the gastrointestinal tract
C0017185|digestive tumor
C0017185|gi neoplasm
C0017185|neoplasm of the gi tract
C0017185|gi tract tumor
C0017185|gi tract tumour
C0017185|gi tumor
C0017185|neoplasm of the gastrointestinal system
C0017185|gastrointestinal system neoplasm
C0017185|neoplasm of gastrointestinal system
C0017185|digestive system tumor
C0017185|tumor of digestive system
C0017185|tumor of the digestive system
C0017185|gastrointestinal system tumor
C0017185|tumor of gastrointestinal system
C0017185|tumor of the gastrointestinal system
C0017185|neoplasm of the gi system
C0017185|gi system neoplasm
C0017185|neoplasm of gi system
C0017185|gi system tumor
C0017185|tumor of gi system
C0017185|tumor of the gi system
C0017185|gastrointestinal neopl
C0017185|neopl gastrointestinal
C0017205|gaucher disease
C0017205|disease gaucher
C0017205|gaucher s disease
C0017205|disease gaucher s
C0017205|gaucher s disease nos
C0017205|gaucher disease type i
C0017205|gaucher s disease type i
C0017205|familial splenic anemia
C0017205|anemia splenic familial
C0017205|glucosyl cerebroside lipidosis
C0017205|cerebroside lipidoses glucosyl
C0017205|glucosyl cerebroside lipidoses
C0017205|lipidoses glucosyl cerebroside
C0017205|cerebroside lipidosis glucosyl
C0017205|lipidosis glucosyl cerebroside
C0017205|lipidosis cerebroside
C0017205|cerebroside lipidosis
C0017205|histiocytosis lipid kerasin type
C0017205|chronic adult gaucher s disease
C0017205|glucosylceramidase deficiency chronic type
C0017205|chronic non neuropathic gaucher s disease
C0017205|chronic non neuropathic gaucher disease
C0017205|glucosylceramidase deficiency
C0017205|gaucher splenomegaly
C0017205|splenomegaly gaucher s
C0017205|splenomegaly gaucher
C0017205|gaucher syndrome
C0017205|syndrome gaucher
C0017205|glucocerebrosidosis
C0017205|glucocerebrosidoses
C0017205|kerasin histiocytosis
C0017205|histiocytoses kerasin
C0017205|kerasin histiocytoses
C0017205|histiocytosis kerasin
C0017205|kerasin lipoidosis
C0017205|kerasin lipoidoses
C0017205|lipoidoses kerasin
C0017205|lipoidosis kerasin
C0017205|kerasin thesaurismosis
C0017205|kerasin thesaurismoses
C0017205|thesaurismoses kerasin
C0017205|thesaurismosis kerasin
C0017205|adult gaucher disease
C0017205|glucosylceram b glucosidas def
C0017205|glucosylceramide beta glucosidase deficiency
C0017205|cerebroside lipidosis syndrome
C0017205|lipidosis syndromes cerebroside
C0017205|cerebroside lipidosis syndromes
C0017205|syndromes cerebroside lipidosis
C0017205|lipidosis syndrome cerebroside
C0017205|syndrome cerebroside lipidosis
C0017205|glucocerebrosidase def type i
C0017205|glucocerebrosidase deficiency
C0017205|deficiencies glucocerebrosidase
C0017205|glucocerebrosidase deficiencies
C0017205|deficiency glucocerebrosidase
C0017205|glucocerebrosidase deficiency type i
C0017205|cerebroside lipoidosis gauchers adult form
C0017205|cerebroside lipoidosis gauchers adult form 
C0017205|gaucher disease diagnosis 
C0017205|glucosylceramide lipidosis
C0017205|glucosylceramide lipidoses
C0017205|lipidoses glucosylceramide
C0017205|lipidosis glucosylceramide
C0017205|lipoid histiocytosis kerasin type 
C0017205|histiocytoses lipoid kerasin type 
C0017205|lipoid histiocytoses kerasin type 
C0017205|histiocytosis lipoid kerasin type 
C0017205|gaucher disease type i diagnosis 
C0017205|gauchers disease
C0017205|disease gauchers
C0017205|diseases gauchers
C0017205|gauchers diseases
C0017205|glucosylceramide beta glucosidase deficiency disease
C0017205|glucocerebrosidase deficiency disease
C0017205|deficiency diseases glucocerebrosidase
C0017205|diseases glucocerebrosidase deficiency
C0017205|glucocerebrosidase deficiency diseases
C0017205|deficiency disease glucocerebrosidase
C0017205|disease glucocerebrosidase deficiency
C0017205|gaucher s disease ambiguous 
C0017205|glucosylceramide beta glucosidase deficiency disorder 
C0017205|chronic non neuropathic gaucher s disease disorder 
C0017205|kerasin thesaurismosis disorder 
C0017205|acid beta glucosidase deficiency disease
C0017205|gaucher dis
C0017205|gauchers dis
C0017205|acid beta glucosidase deficiency
C0017205|glucosylceramide beta glucosidase defic dis
C0017205|glucocerebrosidase defic dis
C0017205|acid beta glucosidase defic dis
C0017205|gaucher s disease disorder 
C0017411|female genital diseases
C0017411|female genital disease
C0017411|genital disease female
C0017411|diseases female genital
C0017411|genital diseases female
C0017411|gynecologic diseases
C0017411|gynecologic disease
C0017411|diseases gynecologic
C0017411|unspecified disorder of female genital organs
C0017411|female genital dis nos
C0017411|genital dis female
C0017411|female genital dis
C0017411|diseases of the female genital organs general terms
C0017411|disease of female genital organ
C0017411|diseases of the female genital organs
C0017411|disease of female genital organs nos
C0017411|diseases of female genital organs
C0017411|disorder of female genital organs
C0017411|disorder of female genital organs nos
C0017411|genital organs disorder female
C0017411|female genital tract dis nos
C0017411|gynecological disease
C0017411|disease gynecological
C0017411|gynecological disease nos
C0017411|gynaecological disease nos
C0017411|diseases gynaecological
C0017411|diseases gynecological
C0017411|gynaecological disease
C0017411|disorder of female genital tract
C0017411|female genital tract disorder nos
C0017411|disorder female genital tract
C0017411|female genital tract disorder
C0017411|gynecological disorder
C0017411|disorders gynecological
C0017411|gynecological disorders
C0017411|genital disorder female
C0017411|female genital disorders
C0017411|genital disorder female nos
C0017411|female genital disorders nos
C0017411|gynecologic disorders
C0017411|female genital tract disorder diagnosis 
C0017411|section 7 7 diseases of the female genital organs
C0017411|7 70 diseases of the female genital organs general terms
C0017411|disease genital f
C0017411|disease of female genital organ ambiguous 
C0017411|disease of female genital system
C0017411|disorder of female genital organs disorder 
C0017411|disorder of female genital tract disorder 
C0017411|female genital tract disorder nos disorder 
C0017411|disorder of female genital system
C0017411|disease or disorder genital organ female
C0017411|gynecol dis
C0017411|gynecologic disorders diagnosis 
C0017411|gyn disorders
C0017411|disease of female genital organ disorder 
C0017411|disease female genitals
C0017411|disorders female genitals
C0017531|angiolymphoid hyperplasia
C0017531|angiofollicular lymphoid hyperplasia
C0017531|angiofollicular lymphoid hyperplasias
C0017531|hyperplasia angiofollicular lymphoid
C0017531|lymphoid hyperplasia angiofollicular
C0017531|angiomatous lymphoid hamartoma
C0017531|benign angiofollicular hyperplasia
C0017531|castleman s tumor
C0017531|castleman tumor
C0017531|castlemans tumor
C0017531|tumor castleman s
C0017531|castleman disease
C0017531|castleman s disease
C0017531|castlemans disease
C0017531|disease castlemans
C0017531|giant lymph node hyperplasia
C0017531|hyperplasia giant lymph node
C0017531|lymph node hyperplasia giant
C0017531|glnh
C0017531| d castleman s disease
C0017531|castleman s disease diagnosis 
C0017531|angiofollicular lymph node hyperplasia morphologic abnormality 
C0017531|angiofollicular lymph node hyperplasia disorder  ambiguous 
C0017531|angiofollicular lymph node hyperplasia disorder 
C0017531|angiofollicular lymph node hyperplasia
C0017531| d castleman s disease disorder 
C0017531|castleman s disease disorder 
C0017531|giant lymph node hyperplasia disorder 
C0017531|aflh
C0017531|unicentric castleman disease
C0017531|castleman disease unicentric
C0017531|castleman dis
C0017531|castlemans dis
C0017531|angiofollicular lymph hyperplasia
C0017531|angiofollicular lymph hyperplasias
C0017531|hyperplasia angiofollicular lymph
C0017531|lymph hyperplasia angiofollicular
C0017536|giardiasis
C0017536|giardiases
C0017536|giardia
C0017536|lambliasis
C0017536|lambliases
C0017536|infection by giardia lamblia
C0017536|giardia lamblia infection
C0017536|infection giardia lamblia
C0017536|giardiosis
C0017536|giardial colitis
C0017536|colitis  giardial
C0017536|colitis giardial
C0017536|giardial enteritis
C0017536|giardiasis lambliasis 
C0017536|giardiasis  lambliasis
C0017536|intestinal giardiasis
C0017536|giardiasis intestinal
C0017536|infection due to giardia
C0017536|infection caused by giardia lamblia disorder 
C0017536|infection caused by giardia lamblia
C0017536|giardia infection
C0017536|giardia infections
C0017536|infections giardia
C0017536|infection giardia
C0017536|giardiasis ambiguous 
C0017536|giardiasis  colitis 
C0017536|giardiasis  lambliasis or colitis 
C0017536|infection by giardia lamblia disorder 
C0017536|giardiasis disorder 
C0017536|infectious enteritis giardial
C0017536|enteritis infectious giardial
C0017536|giardiasis diagnosis 
C0017536|giardiasis  colitis  disorder 
C0017536|giardiasis  lambliasis or colitis  disorder 
C0017574|gingivitis
C0017574|gingivitides
C0017574|gingivitis nos
C0017574|inflammation of gum
C0017574|inflammation gum
C0017574|gum inflammation
C0017574|gingival inflammation
C0017574|red and swollen gums
C0017574|inflamed gums
C0017574|gingivitis disorder 
C0017574|gingivitis diagnosis 
C0017601|glaucoma
C0017601|glaucomas
C0017601|glaucoma nos
C0017601|glaucoma syndrome
C0017601|glaucoma unspecified
C0017601|unspecified glaucoma
C0017601|a 730 733 glaucomas
C0017601|glaucoma disorder 
C0017601|glaucoma nos disorder 
C0017601|glaucoma diagnosis 
C0017601|glaucoma h40 h42 
C0017605|angle closure glaucoma
C0017605|closure angle glaucoma
C0017605|glaucoma angle closure
C0017605|angle closure glaucomas
C0017605|glaucomas angle closure
C0017605|primary angle closure glaucoma
C0017605|angle closure glaucoma primary
C0017605|glaucoma narrow angle
C0017605|narrow angle glaucoma
C0017605|narrow glaucoma angle
C0017605|glaucomas narrow angle
C0017605|narrow angle glaucomas
C0017605|angles glaucoma narrow
C0017605|glaucoma closed angle
C0017605|closed angle glaucoma
C0017605|angle glaucoma closed
C0017605|closed angle glaucomas
C0017605|glaucomas closed angle
C0017605|close angle glaucoma
C0017605|obstructive glaucoma
C0017605|glaucoma obstructive
C0017605|acg  angle closure glaucoma
C0017605|narrow cleft glaucoma
C0017605|glaucoma uncompensative
C0017605|glaucomas uncompensative
C0017605|uncompensative glaucomas
C0017605|uncompensative glaucoma
C0017605|glaucoma uncompensated
C0017605|glaucomas uncompensated
C0017605|uncompensated glaucomas
C0017605|uncompensated glaucoma
C0017605|angle closure glaucoma disorder 
C0017605|angle closure glaucoma diagnosis 
C0017612|glaucoma open angle
C0017612|open angle glaucoma
C0017612|angle glaucoma open
C0017612|open angle glaucomas
C0017612|open angle glaucoma nos
C0017612|glaucoma simple
C0017612|simple glaucoma
C0017612|pigmentary open angle glaucoma
C0017612|glaucoma open angle pigmentary
C0017612|glaucoma pigmentary
