CUI|STR
C0039266|talampicillin product
C0039266|talampicillin (product)
C0039266|talampicillin (substance)
C0039267|talc
C0039267|product containing talc (medicinal product)
C0039267|product containing talc
C0039267|talco
C0039267|talc (substance)
C0039267|talc product
C0039267|talc (product)
C0039267|talcum powder (medication)
C0039267|talc (medication)
C0039286|tamoxifen
C0039286|tam
C0039286|tamoxifenum
C0039286|tamoxifene
C0039286|tamoxifène
C0039286|tamoxifeno
C0039286|product containing tamoxifen (medicinal product)
C0039286|product containing tamoxifen
C0039286|tamoxifen product
C0039286|tamoxifen (product)
C0039286|tamoxifen (substance)
C0039286|tamoxifen (medication)
C0039468|temazepam
C0039468|temazepam [anaesthesia]
C0039468|temazepam [anesthesia]
C0039468|temazepam [hypnotic]
C0039468|product containing temazepam
C0039468|product containing temazepam (medicinal product)
C0039468|temazepam [anesthesia] (product)
C0039468|temazepam [anesthesia] (substance)
C0039468|temazepam [hypnotic] (product)
C0039468|temazepam [hypnotic] (substance)
C0039468|temazepam product
C0039468|temazepam (product)
C0039468|temazepam (substance)
C0039468|temazepam (medication)
C0039512|teniposide
C0039512|téniposide
C0039512|ept
C0039512|teniposido
C0039512|teniposidum
C0039512|teniposid
C0039512|product containing teniposide (medicinal product)
C0039512|product containing teniposide
C0039512|teniposide product
C0039512|teniposide (product)
C0039512|teniposide (substance)
C0039512|teniposide (medication)
C0039512|ptg
C0039542|terbutaline
C0039542|terbutalina
C0039542|terbutalinum
C0039542|terbutalin
C0039542|product containing terbutaline
C0039542|product containing terbutaline (medicinal product)
C0039542|terbutaline product
C0039542|terbutaline (product)
C0039542|terbutaline (substance)
C0039543|terbutaline sulfate
C0039543|terbutaline sulphate
C0039543|terbutaline sulph [myomet rel]
C0039543|terbutaline sulfate [resp]
C0039543|terbutaline sulphate [resp]
C0039543|terbutaline sulphate [myometrial relaxant]
C0039543|terbutaline sulfate [myometrial relaxant]
C0039543|terbutaline sulphate [respiratoty use]
C0039543|terbutaline sulfate [respiratoty use]
C0039543|terbutaline sulfate [myometrial relaxant] (product)
C0039543|terbutaline sulfate [myometrial relaxant] (substance)
C0039543|terbutaline sulfate [respiratoty use] (product)
C0039543|terbutaline sulfate [respiratoty use] (substance)
C0039543|terbutaline sulfate (substance)
C0039543|terbutaline sulfate (medication)
C0039600|testolactone
C0039600|tl
C0039600|testolattone
C0039600|testolactona
C0039600|testolactonum
C0039600|product containing testolactone (medicinal product)
C0039600|product containing testolactone
C0039600|testolactone (substance)
C0039600|testolactone product
C0039600|testolactone (product)
C0039600|testolactone (medication)
C0039601|testosterone
C0039601|testostérone
C0039601|testosterona
C0039601|testosteronum
C0039601|testosteron
C0039601|product containing testosterone
C0039601|product containing testosterone (medicinal product)
C0039601|testosterone preparation (product)
C0039601|testosterone preparation (substance)
C0039601|testosterone preparation
C0039601|testosterone (substance)
C0039601|testosterone (medication)
C0039601|testosterones (medication)
C0039607|testosterone propionate
C0039607|testosterone propionate preparation (product)
C0039607|testosterone propionate preparation (substance)
C0039607|testosterone propionate preparation
C0039607|testosterone propionate (substance)
C0039607|testosterone propionate (medication)
C0039623|tetrabenazine
C0039623|tetrabenazine (medication)
C0039623|tetrabenazina
C0039623|tetrabenazinum
C0039623|product containing tetrabenazine (medicinal product)
C0039623|product containing tetrabenazine
C0039623|tetrabenazine product (product)
C0039623|tetrabenazine product (substance)
C0039623|tetrabenazine (substance)
C0039629|tetracaine
C0039629|tétracaïne
C0039629|diäthylaminoäthanol ester der p-butylaminobenzösäure
C0039629|tetracaína
C0039629|product containing tetracaine (medicinal product)
C0039629|product containing tetracaine
C0039629|tetracaine product
C0039629|tetracaine (product)
C0039629|tetracaine (substance)
C0039644|tetracycline
C0039644|tetracyclin
C0039644|tétracycline
C0039644|tetracycline [systemic]
C0039644|tcn
C0039644|tetrazyklin
C0039644|tetracyclinum
C0039644|product containing tetracycline
C0039644|product containing tetracycline (medicinal product)
C0039644|tetracycline [systemic] (product)
C0039644|tetracycline product
C0039644|tetracycline (product)
C0039644|tetracycline [systemic] (substance)
C0039644|tetracycline (substance)
C0039644|tetracycline (medication)
C0039663|dronabinol
C0039663|delta-9-thc
C0039663|dronabinolum
C0039663|delta9-thc
C0039663|product containing dronabinol
C0039663|product containing dronabinol (medicinal product)
C0039663|delta-9-tetrahydrocannabinol (substance)
C0039663|dronabinol product
C0039663|dronabinol (product)
C0039663|dronabinol (substance)
C0039663|tetrahydrocannabinol (substance)
C0039663|delta thc 09
C0039663|dronabinol (medication)
C0039663|tetrahydrocannabinol (thc)
C0039736|thalidomide
C0039736|talidomida
C0039736|n-phthalyl-glutaminsaeure-imid
C0039736|thalidomidum
C0039736|product containing thalidomide (medicinal product)
C0039736|product containing thalidomide
C0039736|thalidomide - chemical (substance)
C0039736|thalidomide - chemical
C0039736|thalidomide (substance)
C0039736|thalidomide product
C0039736|thalidomide (product)
C0039736|thal
C0039736|thalidomide (medication)
C0039763|theobromine
C0039763|théobromine
C0039763|theobromin
C0039763|theobromine (substance)
C0039763|theobromine (medication)
C0039771|theophylline
C0039771|theophylline (product)
C0039771|aminophylline (as theophylline)
C0039771|product containing theophylline (medicinal product)
C0039771|product containing theophylline
C0039771|teofilina
C0039771|theophylline (substance)
C0039771|theophylline (medication)
C0039832|thiabendazole
C0039832|tiabendazole (substance)
C0039832|product containing tiabendazole
C0039832|product containing tiabendazole (medicinal product)
C0039832|product containing thiabendazole
C0039832|tiabendazole product
C0039832|tiabendazolum
C0039832|thiabendazole product
C0039832|thiabendazole (product)
C0039832|thiabendazole (substance)
C0039832|tbz
C0039832|thiabendazole (medication)
C0039840|thiamine
C0039840|vitamin b1
C0039840|vit b1
C0039840|vitamin b>1< preparation
C0039840|thiaminium
C0039840|vitamin b1 (thiamine)
C0039840|thiamine (vitamin b1)
C0039840|product containing vitamin b1
C0039840|product containing vitamin b1 (medicinal product)
C0039840|tiamina
C0039840|thiamine product
C0039840|product containing thiamine (medicinal product)
C0039840|product containing thiamine
C0039840|thiaminum
C0039840|thiamine (vit b<n>1</n>)
C0039840|vitamin b<sub>1</sub> preparation
C0039840|vitamin b<sub>1</sub>
C0039840|thiamine (substance) [ambiguous]
C0039840|vitamin b1 (substance)
C0039840|thiamine preparation (product)
C0039840|thiamine preparation (substance)
C0039840|thiamin(obsolete)
C0039840|vitamin b a 01
C0039840|thiamine (medication)
C0039840|thiamine (substance)
C0039844|thiamine mononitrate
C0039844|thiamine mononitrate (vit b1)
C0039844|product containing thiamine mononitrate
C0039844|product containing thiamine mononitrate (medicinal product)
C0039844|thiamine mononitrate product
C0039844|vitamin b1 (thiamine mononitrate)
C0039844|thiamine mononitrate preparation (product)
C0039844|thiamine mononitrate preparation (substance)
C0039844|thiamine mononitrate (substance)
C0039844|thiamine mononitrate (medication)
C0039848|thiamine pyrophosphate
C0039848|cocarboxylase
C0039848|thiamine pyrophosphate (substance)
C0039848|cocarboxylase (medication)
C0039848|thiamine pyrophosphate (medication)
C0039855|thiamylal
C0039855|product containing thiamylal
C0039855|thiamylal product
C0039855|product containing thiamylal (medicinal product)
C0039855|thiamylal (substance)
C0039865|thiethylperazine
C0039865|thiéthylpérazine
C0039865|thiethylperazinum
C0039865|tietilperazina
C0039865|thiethylperazin
C0039865|product containing thiethylperazine (medicinal product)
C0039865|product containing thiethylperazine
C0039865|thiethylperazine product
C0039865|thiethylperazine (product)
C0039865|thiethylperazine (substance)
C0039865|thiethylperazine (medication)
C0039867|thimerosal
C0039867|thermerosal
C0039867|thimerosal, trace
C0039867|thiomersalum
C0039867|tiomersal
C0039867|thimerosol
C0039867|product containing thimerosal
C0039867|product containing thimerosal (medicinal product)
C0039867|thimerosal [dup] (substance)
C0039867|thimerosal (substance)
C0039867|thimerosal product
C0039867|thimerosal (product)
C0039867|thimerosal ophthalmic (medication)
C0039867|thimerosal (medication)
C0039867|thiomersal (substance)
C0039871|thiotepa
C0039871|product containing thiotepa
C0039871|product containing thiotepa (medicinal product)
C0039871|thiotepa product
C0039871|thiotepa (product)
C0039871|thiotepa (substance)
C0039871|thiotepa (medication)
C0039902|thioguanine
C0039902|6-mercaptoguanine
C0039902|tioguanina
C0039902|tioguaninum
C0039902|product containing thioguanine (medicinal product)
C0039902|product containing thioguanine
C0039902|tioguanine (substance)
C0039902|product containing tioguanine
C0039902|tioguanine product
C0039902|product containing tioguanine (medicinal product)
C0039902|thioguanine product
C0039902|thioguanine (product)
C0039902|thioguanine (substance)
C0039902|tioguanin
C0039902|thioguanine 06
C0039902|thioguanine (medication)
C0039902|2-amino-6-mercaptopurine (thioguanine) (medication)
C0039925|thiopental
C0039925|tiopentale
C0039925|thiopental (substance)
C0039925|product containing thiopental (medicinal product)
C0039925|product containing thiopental
C0039925|thiopental product
C0039925|thiopentone (product)
C0039925|thiopentone (substance)
C0039943|thioridazine
C0039943|tioridazina
C0039943|thioridazinum
C0039943|product containing thioridazine (medicinal product)
C0039943|product containing thioridazine
C0039943|thioridazine (medication)
C0039943|thioridazine product
C0039943|thioridazine (product)
C0039943|thioridazine (substance)
C0039955|thiothixene
C0039955|tiotixenum
C0039955|tiotixeno
C0039955|product containing thiothixene
C0039955|product containing tiotixene (medicinal product)
C0039955|product containing tiotixene
C0039955|tiotixene (substance)
C0039955|tiotixene product
C0039955|thiothixene product
C0039955|thiothixene (product)
C0039955|thiothixene (substance)
C0039955|thiothixene (medication)
C0040018|thrombin
C0040018|product containing thrombin
C0040018|product containing thrombin (medicinal product)
C0040018|thrombin agent (substance)
C0040018|thrombin agent
C0040018|thrombin preparation (substance)
C0040018|thrombin (substance)
C0040018|thrombin product
C0040018|thrombin (product)
C0040018|thrombin (medication)
C0040096|thymol
C0040096|product containing thymol (medicinal product)
C0040096|product containing thymol
C0040096|thymol product (product)
C0040096|thymol product (substance)
C0040096|thymol (substance)
C0040096|thymol (medication)
C0040123|thyroglobulin
C0040123|thyroglobuline
C0040123|thyroglobulinum
C0040123|tiroglobulina
C0040123|product containing thyroglobulin (medicinal product)
C0040123|thyroglobulin product
C0040123|product containing thyroglobulin
C0040123|thyroglobulin (medication)
C0040123|thyroglobulin preparation (product)
C0040123|thyroglobulin preparation (substance)
C0040123|thyroglobulin (substance)
C0040134|thyroid (usp)
C0040134|thyroid
C0040134|thyroid, unspecified
C0040134|thyroid desiccated
C0040134|thyroid (obsolete)
C0040165|levothyroxine
C0040165|thyroxine
C0040165|t4
C0040165|t>4< preparation
C0040165|levothyroxine (substance)
C0040165|product containing thyroxine
C0040165|product containing thyroxine (medicinal product)
C0040165|levothyroxine product
C0040165|product containing levothyroxine
C0040165|product containing levothyroxine (medicinal product)
C0040165|t<sub>4</sub> preparation
C0040165|t<sub>4</sub>
C0040165|tetraiodothyronine preparation (product)
C0040165|tetraiodothyronine preparation (substance)
C0040165|thyroxine (substance)
C0040165|t aab thyroid hormone 004
C0040193|ticarcillin
C0040193|ticarcillin (medication)
C0040193|ticarcilina
C0040193|ticarcillinum
C0040193|ticarcilline
C0040193|product containing ticarcillin (medicinal product)
C0040193|product containing ticarcillin
C0040193|ticarcillin product
C0040193|ticarcillin (product)
C0040193|ticarcillin (substance)
C0040207|ticlopidine
C0040207|ticlopidina
C0040207|ticlopidinum
C0040207|product containing ticlopidine
C0040207|product containing ticlopidine (medicinal product)
C0040207|ticlopidine product
C0040207|ticlopidine (product)
C0040207|ticlopidine (substance)
C0040207|ticlopidine (medication)
C0040233|timolol
C0040233|(s)-1-((1,1-dimethylethyl)amino)-3-((4-(4-morpholinyl)-1,2,5-thiadazol-3-yl)oxy)-2-propanol
C0040233|timololo
C0040233|timololum
C0040233|product containing timolol (medicinal product)
C0040233|product containing timolol
C0040233|timolol product
C0040233|timolol (product)
C0040233|timolol (substance)
C0040233|timolol (medication)
C0040263|tinidazole
C0040263|product containing tinidazole (medicinal product)
C0040263|product containing tinidazole
C0040263|tinidazolum
C0040263|tinidazol
C0040263|tinidazole product
C0040263|tinidazole (product)
C0040263|tinidazole (substance)
C0040263|tdz
C0040263|tinidazole (medication)
C0040341|tobramycin
C0040341|tobramycin [eye]
C0040341|tobramycin [systemic]
C0040341|tobramycin (product)
C0040341|tobramycine
C0040341|tobramycinum
C0040341|tobramicina
C0040341|product containing tobramycin (medicinal product)
C0040341|product containing tobramycin
C0040341|tobramycin (medication)
C0040341|tobramycin [eye] (product)
C0040341|tobramycin [eye] (substance)
C0040341|tobramycin [respiratory use] (product)
C0040341|tobramycin [systemic] (product)
C0040341|tobramycin [respiratory use] (substance)
C0040341|tobramycin [respiratory use]
C0040341|tobramycin [systemic] (substance)
C0040341|tobramycin (substance)
C0040372|tolazamide
C0040372|tolazamid
C0040372|tolazamida
